GPU_ID,Power_Usage_W,Timestamp
0,378.656,1742520151.648142
1,376.456,1742520151.648142
2,377.764,1742520151.648142
3,377.827,1742520151.648142
4,366.765,1742520151.648142
5,384.008,1742520151.648142
6,368.599,1742520151.648142
7,386.401,1742520151.648142
0,380.002,1742520151.6982763
1,375.771,1742520151.6982763
2,377.764,1742520151.6982763
3,377.827,1742520151.6982763
4,367.688,1742520151.6982763
5,384.008,1742520151.6982763
6,368.034,1742520151.6982763
7,388.006,1742520151.6982763
0,380.002,1742520151.748413
1,375.771,1742520151.748413
2,377.253,1742520151.748413
3,379.86,1742520151.748413
4,367.688,1742520151.748413
5,384.802,1742520151.748413
6,368.034,1742520151.748413
7,388.006,1742520151.748413
0,380.372,1742520151.7985477
1,376.351,1742520151.7985477
2,377.253,1742520151.7985477
3,379.86,1742520151.7985477
4,366.473,1742520151.7985477
5,384.802,1742520151.7985477
6,369.33,1742520151.7985477
7,389.954,1742520151.7985477
0,380.372,1742520151.848668
1,376.351,1742520151.848668
2,376.692,1742520151.848668
3,380.946,1742520151.848668
4,366.473,1742520151.848668
5,384.894,1742520151.848668
6,369.33,1742520151.848668
7,389.954,1742520151.848668
0,382.124,1742520151.8987994
1,376.672,1742520151.8987994
2,376.692,1742520151.8987994
3,380.946,1742520151.8987994
4,367.118,1742520151.8987994
5,384.894,1742520151.8987994
6,369.973,1742520151.8987994
7,390.599,1742520151.8987994
0,382.124,1742520151.9489336
1,376.672,1742520151.9489336
2,374.958,1742520151.9489336
3,376.028,1742520151.9489336
4,367.118,1742520151.9489336
5,379.31,1742520151.9489336
6,369.973,1742520151.9489336
7,390.599,1742520151.9489336
0,366.129,1742520151.9990728
1,363.801,1742520151.9990728
2,374.958,1742520151.9990728
3,376.028,1742520151.9990728
4,347.544,1742520151.9990728
5,379.31,1742520151.9990728
6,359.969,1742520151.9990728
7,380.21,1742520151.9990728
0,366.129,1742520152.0492046
1,363.801,1742520152.0492046
2,350.608,1742520152.0492046
3,376.028,1742520152.0492046
4,347.544,1742520152.0492046
5,353.179,1742520152.0492046
6,359.969,1742520152.0492046
7,380.21,1742520152.0492046
0,341.262,1742520152.099339
1,338.543,1742520152.099339
2,350.608,1742520152.099339
3,345.622,1742520152.099339
4,323.487,1742520152.099339
5,353.179,1742520152.099339
6,328.127,1742520152.099339
7,346.583,1742520152.099339
0,341.262,1742520152.149475
1,338.543,1742520152.149475
2,324.371,1742520152.149475
3,345.622,1742520152.149475
4,323.487,1742520152.149475
5,327.249,1742520152.149475
6,328.127,1742520152.149475
7,346.583,1742520152.149475
0,315.761,1742520152.1996105
1,313.121,1742520152.1996105
2,324.371,1742520152.1996105
3,320.614,1742520152.1996105
4,323.487,1742520152.1996105
5,327.249,1742520152.1996105
6,305.308,1742520152.1996105
7,328.096,1742520152.1996105
0,315.761,1742520152.2497308
1,313.121,1742520152.2497308
2,299.606,1742520152.2497308
3,320.614,1742520152.2497308
4,291.972,1742520152.2497308
5,300.892,1742520152.2497308
6,305.308,1742520152.2497308
7,328.096,1742520152.2497308
0,290.48,1742520152.2998624
1,287.64,1742520152.2998624
2,299.606,1742520152.2998624
3,295.171,1742520152.2998624
4,275.816,1742520152.2998624
5,300.892,1742520152.2998624
6,280.662,1742520152.2998624
7,303.134,1742520152.2998624
0,290.48,1742520152.3499963
1,287.64,1742520152.3499963
2,272.645,1742520152.3499963
3,295.171,1742520152.3499963
4,275.816,1742520152.3499963
5,274.25,1742520152.3499963
6,280.662,1742520152.3499963
7,303.134,1742520152.3499963
0,265.691,1742520152.4001334
1,261.842,1742520152.4001334
2,272.645,1742520152.4001334
3,269.767,1742520152.4001334
4,251.881,1742520152.4001334
5,274.25,1742520152.4001334
6,256.772,1742520152.4001334
7,275.722,1742520152.4001334
0,265.691,1742520152.4502678
1,261.842,1742520152.4502678
2,248.573,1742520152.4502678
3,269.767,1742520152.4502678
4,251.881,1742520152.4502678
5,247.416,1742520152.4502678
6,256.772,1742520152.4502678
7,275.722,1742520152.4502678
0,240.183,1742520152.5004017
1,235.562,1742520152.5004017
2,248.573,1742520152.5004017
3,242.446,1742520152.5004017
4,251.881,1742520152.5004017
5,247.416,1742520152.5004017
6,229.122,1742520152.5004017
7,251.988,1742520152.5004017
0,240.183,1742520152.550537
1,235.562,1742520152.550537
2,223.851,1742520152.550537
3,242.446,1742520152.550537
4,227.46,1742520152.550537
5,223.003,1742520152.550537
6,229.122,1742520152.550537
7,251.988,1742520152.550537
0,214.724,1742520152.6006575
1,200.694,1742520152.6006575
2,223.851,1742520152.6006575
3,216.513,1742520152.6006575
4,227.46,1742520152.6006575
5,223.003,1742520152.6006575
6,203.732,1742520152.6006575
7,225.964,1742520152.6006575
0,214.724,1742520152.6507885
1,200.694,1742520152.6507885
2,198.534,1742520152.6507885
3,216.513,1742520152.6507885
4,202.705,1742520152.6507885
5,193.714,1742520152.6507885
6,203.732,1742520152.6507885
7,225.964,1742520152.6507885
0,188.787,1742520152.7009237
1,175.163,1742520152.7009237
2,198.534,1742520152.7009237
3,189.914,1742520152.7009237
4,202.705,1742520152.7009237
5,193.714,1742520152.7009237
6,182.181,1742520152.7009237
7,199.363,1742520152.7009237
0,188.787,1742520152.7510583
1,175.163,1742520152.7510583
2,173.258,1742520152.7510583
3,189.914,1742520152.7510583
4,172.771,1742520152.7510583
5,171.463,1742520152.7510583
6,182.181,1742520152.7510583
7,199.363,1742520152.7510583
0,150.725,1742520152.8011937
1,149.855,1742520152.8011937
2,173.258,1742520152.8011937
3,162.224,1742520152.8011937
4,172.771,1742520152.8011937
5,171.463,1742520152.8011937
6,157.573,1742520152.8011937
7,173.085,1742520152.8011937
0,150.725,1742520152.851329
1,149.855,1742520152.851329
2,148.045,1742520152.851329
3,162.224,1742520152.851329
4,146.797,1742520152.851329
5,145.822,1742520152.851329
6,157.573,1742520152.851329
7,173.085,1742520152.851329
0,124.172,1742520152.9014637
1,125.256,1742520152.9014637
2,148.045,1742520152.9014637
3,135.875,1742520152.9014637
4,146.797,1742520152.9014637
5,145.822,1742520152.9014637
6,132.775,1742520152.9014637
7,146.891,1742520152.9014637
0,124.172,1742520152.9516144
1,125.256,1742520152.9516144
2,123.263,1742520152.9516144
3,135.875,1742520152.9516144
4,121.984,1742520152.9516144
5,122.46,1742520152.9516144
6,132.775,1742520152.9516144
7,146.891,1742520152.9516144
0,122.299,1742520153.0017488
1,118.59,1742520153.0017488
2,123.263,1742520153.0017488
3,119.877,1742520153.0017488
4,121.984,1742520153.0017488
5,122.46,1742520153.0017488
6,117.419,1742520153.0017488
7,126.898,1742520153.0017488
0,122.299,1742520153.0518835
1,118.59,1742520153.0518835
2,122.832,1742520153.0518835
3,119.877,1742520153.0518835
4,119.358,1742520153.0518835
