GPU_ID,Power_Usage_W,Timestamp
0,381.12,1742520211.6596482
1,370.332,1742520211.6596482
2,377.327,1742520211.6596482
3,381.528,1742520211.6596482
4,370.269,1742520211.6596482
5,382.432,1742520211.6596482
6,371.292,1742520211.6596482
7,384.054,1742520211.6596482
0,380.086,1742520211.7098284
1,370.332,1742520211.7098284
2,377.97,1742520211.7098284
3,381.528,1742520211.7098284
4,369.913,1742520211.7098284
5,380.892,1742520211.7098284
6,371.292,1742520211.7098284
7,383.605,1742520211.7098284
0,380.086,1742520211.759951
1,369.619,1742520211.759951
2,377.97,1742520211.759951
3,380.905,1742520211.759951
4,369.913,1742520211.759951
5,380.892,1742520211.759951
6,371.634,1742520211.759951
7,383.605,1742520211.759951
0,380.638,1742520211.8100846
1,369.619,1742520211.8100846
2,379.609,1742520211.8100846
3,380.905,1742520211.8100846
4,369.628,1742520211.8100846
5,380.131,1742520211.8100846
6,371.634,1742520211.8100846
7,381.909,1742520211.8100846
0,380.638,1742520211.8602188
1,368.468,1742520211.8602188
2,379.609,1742520211.8602188
3,380.092,1742520211.8602188
4,369.628,1742520211.8602188
5,380.131,1742520211.8602188
6,371.856,1742520211.8602188
7,381.909,1742520211.8602188
0,379.174,1742520211.9103527
1,368.468,1742520211.9103527
2,379.37,1742520211.9103527
3,380.092,1742520211.9103527
4,367.458,1742520211.9103527
5,380.259,1742520211.9103527
6,371.856,1742520211.9103527
7,380.151,1742520211.9103527
0,379.174,1742520211.9604383
1,367.367,1742520211.9604383
2,379.37,1742520211.9604383
3,379.284,1742520211.9604383
4,367.458,1742520211.9604383
5,380.259,1742520211.9604383
6,371.209,1742520211.9604383
7,380.151,1742520211.9604383
0,378.236,1742520212.0105717
1,367.367,1742520212.0105717
2,379.289,1742520212.0105717
3,379.284,1742520212.0105717
4,366.205,1742520212.0105717
5,379.417,1742520212.0105717
6,371.209,1742520212.0105717
7,378.541,1742520212.0105717
0,378.236,1742520212.0607078
1,369.054,1742520212.0607078
2,379.289,1742520212.0607078
3,377.314,1742520212.0607078
4,366.205,1742520212.0607078
5,379.417,1742520212.0607078
6,370.649,1742520212.0607078
7,378.541,1742520212.0607078
0,377.505,1742520212.1108463
1,369.054,1742520212.1108463
2,380.282,1742520212.1108463
3,377.314,1742520212.1108463
4,365.113,1742520212.1108463
5,378.002,1742520212.1108463
6,370.649,1742520212.1108463
7,379.344,1742520212.1108463
0,377.505,1742520212.1609793
1,369.882,1742520212.1609793
2,380.282,1742520212.1609793
3,377.314,1742520212.1609793
4,365.113,1742520212.1609793
5,378.002,1742520212.1609793
6,370.107,1742520212.1609793
7,379.344,1742520212.1609793
0,375.611,1742520212.2111151
1,369.882,1742520212.2111151
2,381.33,1742520212.2111151
3,377.069,1742520212.2111151
4,364.825,1742520212.2111151
5,378.273,1742520212.2111151
6,370.107,1742520212.2111151
7,379.836,1742520212.2111151
0,375.611,1742520212.2612493
1,370.684,1742520212.2612493
2,381.33,1742520212.2612493
3,377.069,1742520212.2612493
4,364.825,1742520212.2612493
5,378.273,1742520212.2612493
6,369.805,1742520212.2612493
7,379.836,1742520212.2612493
0,375.461,1742520212.3114202
1,370.684,1742520212.3114202
2,379.868,1742520212.3114202
3,377.275,1742520212.3114202
4,362.813,1742520212.3114202
5,378.633,1742520212.3114202
6,369.805,1742520212.3114202
7,379.853,1742520212.3114202
0,375.461,1742520212.361513
1,371.557,1742520212.361513
2,379.868,1742520212.361513
3,377.275,1742520212.361513
4,362.813,1742520212.361513
5,378.633,1742520212.361513
6,367.907,1742520212.361513
7,379.853,1742520212.361513
0,375.427,1742520212.4117556
1,371.557,1742520212.4117556
2,380.132,1742520212.4117556
3,377.757,1742520212.4117556
4,362.857,1742520212.4117556
5,379.112,1742520212.4117556
6,367.907,1742520212.4117556
7,381.972,1742520212.4117556
0,375.427,1742520212.4618793
1,373.414,1742520212.4618793
2,380.132,1742520212.4618793
3,377.757,1742520212.4618793
4,362.857,1742520212.4618793
