GPU_ID,Power_Usage_W,Timestamp
0,373.586,1742520031.6268437
1,367.034,1742520031.6268437
2,371.286,1742520031.6268437
3,373.636,1742520031.6268437
4,367.146,1742520031.6268437
5,376.599,1742520031.6268437
6,375.257,1742520031.6268437
7,378.362,1742520031.6268437
0,373.586,1742520031.6769667
1,367.465,1742520031.6769667
2,371.286,1742520031.6769667
3,373.636,1742520031.6769667
4,367.146,1742520031.6769667
5,375.518,1742520031.6769667
6,376.022,1742520031.6769667
7,378.362,1742520031.6769667
0,372.471,1742520031.7270973
1,367.465,1742520031.7270973
2,371.121,1742520031.7270973
3,372.719,1742520031.7270973
4,365.878,1742520031.7270973
5,375.518,1742520031.7270973
6,376.022,1742520031.7270973
7,378.246,1742520031.7270973
0,372.471,1742520031.7772286
1,367.465,1742520031.7772286
2,371.121,1742520031.7772286
3,372.719,1742520031.7772286
4,365.878,1742520031.7772286
5,375.407,1742520031.7772286
6,376.162,1742520031.7772286
7,378.246,1742520031.7772286
0,373.218,1742520031.8273606
1,367.149,1742520031.8273606
2,371.292,1742520031.8273606
3,373.419,1742520031.8273606
4,366.083,1742520031.8273606
5,375.407,1742520031.8273606
6,376.162,1742520031.8273606
7,379.365,1742520031.8273606
0,373.218,1742520031.8774962
1,367.149,1742520031.8774962
2,371.292,1742520031.8774962
3,373.419,1742520031.8774962
4,366.083,1742520031.8774962
5,375.963,1742520031.8774962
6,376.356,1742520031.8774962
7,379.365,1742520031.8774962
0,372.464,1742520031.9276245
1,366.465,1742520031.9276245
2,371.31,1742520031.9276245
3,372.828,1742520031.9276245
4,364.027,1742520031.9276245
5,375.963,1742520031.9276245
6,376.356,1742520031.9276245
7,377.411,1742520031.9276245
0,372.464,1742520031.9777596
1,366.465,1742520031.9777596
2,371.31,1742520031.9777596
3,372.828,1742520031.9777596
4,364.027,1742520031.9777596
5,375.106,1742520031.9777596
6,376.533,1742520031.9777596
7,377.411,1742520031.9777596
0,372.633,1742520032.0279057
1,366.039,1742520032.0279057
2,370.605,1742520032.0279057
3,372.564,1742520032.0279057
4,363.257,1742520032.0279057
5,375.106,1742520032.0279057
6,376.533,1742520032.0279057
7,379.04,1742520032.0279057
0,372.633,1742520032.0780725
1,366.039,1742520032.0780725
2,370.605,1742520032.0780725
3,372.564,1742520032.0780725
4,363.257,1742520032.0780725
5,375.7,1742520032.0780725
6,376.204,1742520032.0780725
7,379.04,1742520032.0780725
0,372.059,1742520032.1282053
1,366.047,1742520032.1282053
2,369.922,1742520032.1282053
3,371.967,1742520032.1282053
4,364.754,1742520032.1282053
5,375.7,1742520032.1282053
6,376.204,1742520032.1282053
7,378.38,1742520032.1282053
0,372.059,1742520032.178338
1,366.047,1742520032.178338
2,369.922,1742520032.178338
3,371.967,1742520032.178338
4,364.754,1742520032.178338
5,376.401,1742520032.178338
6,376.229,1742520032.178338
7,378.38,1742520032.178338
0,365.373,1742520032.2284725
1,362.04,1742520032.2284725
2,356.39,1742520032.2284725
3,360.631,1742520032.2284725
4,362.582,1742520032.2284725
5,376.401,1742520032.2284725
6,376.229,1742520032.2284725
7,369.914,1742520032.2284725
0,365.373,1742520032.2786036
1,362.04,1742520032.2786036
2,356.39,1742520032.2786036
3,360.631,1742520032.2786036
4,362.582,1742520032.2786036
5,358.109,1742520032.2786036
6,359.779,1742520032.2786036
7,369.914,1742520032.2786036
0,340.837,1742520032.3287358
1,337.365,1742520032.3287358
2,331.834,1742520032.3287358
3,336.859,1742520032.3287358
4,340.164,1742520032.3287358
5,358.109,1742520032.3287358
6,359.779,1742520032.3287358
7,344.728,1742520032.3287358
0,340.837,1742520032.3788686
1,337.365,1742520032.3788686
2,331.834,1742520032.3788686
3,336.859,1742520032.3788686
4,340.164,1742520032.3788686
5,332.872,1742520032.3788686
6,324.029,1742520032.3788686
7,344.728,1742520032.3788686
0,317.204,1742520032.4289632
1,313.181,1742520032.4289632
2,307.773,1742520032.4289632
3,312.653,1742520032.4289632
4,312.528,1742520032.4289632
5,332.872,1742520032.4289632
6,324.029,1742520032.4289632
7,319.865,1742520032.4289632
0,317.204,1742520032.4790833
1,313.181,1742520032.4790833
2,307.773,1742520032.4790833
3,312.653,1742520032.4790833
4,312.528,1742520032.4790833
5,311.496,1742520032.4790833
6,299.178,1742520032.4790833
7,319.865,1742520032.4790833
0,293.251,1742520032.5292149
1,288.773,1742520032.5292149
2,283.863,1742520032.5292149
3,287.819,1742520032.5292149
4,288.648,1742520032.5292149
5,311.496,1742520032.5292149
6,299.178,1742520032.5292149
7,295.675,1742520032.5292149
0,293.251,1742520032.5793438
1,288.773,1742520032.5793438
2,283.863,1742520032.5793438
3,287.819,1742520032.5793438
4,288.648,1742520032.5793438
5,287.318,1742520032.5793438
6,272.326,1742520032.5793438
7,295.675,1742520032.5793438
0,268.464,1742520032.629476
1,263.038,1742520032.629476
2,259.678,1742520032.629476
3,263.297,1742520032.629476
4,264.662,1742520032.629476
5,287.318,1742520032.629476
6,272.326,1742520032.629476
7,271.571,1742520032.629476
0,268.464,1742520032.67961
1,263.038,1742520032.67961
2,259.678,1742520032.67961
3,263.297,1742520032.67961
4,264.662,1742520032.67961
5,261.114,1742520032.67961
6,247.665,1742520032.67961
7,271.571,1742520032.67961
0,242.089,1742520032.7297423
1,239.292,1742520032.7297423
2,235.46,1742520032.7297423
3,239.365,1742520032.7297423
4,240.651,1742520032.7297423
5,261.114,1742520032.7297423
6,247.665,1742520032.7297423
7,244.826,1742520032.7297423
0,242.089,1742520032.7799158
1,239.292,1742520032.7799158
2,235.46,1742520032.7799158
3,239.365,1742520032.7799158
4,240.651,1742520032.7799158
5,232.424,1742520032.7799158
6,220.956,1742520032.7799158
7,244.826,1742520032.7799158
0,216.153,1742520032.8300483
1,215.403,1742520032.8300483
2,210.949,1742520032.8300483
3,214.417,1742520032.8300483
4,215.755,1742520032.8300483
5,232.424,1742520032.8300483
6,220.956,1742520032.8300483
7,221.703,1742520032.8300483
0,216.153,1742520032.880183
1,215.403,1742520032.880183
2,210.949,1742520032.880183
3,214.417,1742520032.880183
4,215.755,1742520032.880183
5,211.53,1742520032.880183
6,195.184,1742520032.880183
7,221.703,1742520032.880183
0,191.828,1742520032.9302845
1,189.286,1742520032.9302845
2,186.703,1742520032.9302845
3,189.99,1742520032.9302845
4,191.533,1742520032.9302845
5,211.53,1742520032.9302845
6,195.184,1742520032.9302845
7,194.726,1742520032.9302845
0,191.828,1742520032.9805079
1,189.286,1742520032.9805079
