GPU_ID,Power_Usage_W,Timestamp
0,373.361,1742511086.6073732
1,372.658,1742511086.6073732
2,364.353,1742511086.6073732
3,372.671,1742511086.6073732
4,362.244,1742511086.6073732
5,380.171,1742511086.6073732
6,365.651,1742511086.6073732
7,385.149,1742511086.6073732
0,373.361,1742511086.6575255
1,372.658,1742511086.6575255
2,364.387,1742511086.6575255
3,372.671,1742511086.6575255
4,363.841,1742511086.6575255
5,381.581,1742511086.6575255
6,365.651,1742511086.6575255
7,385.726,1742511086.6575255
0,372.491,1742511086.7076666
1,374.046,1742511086.7076666
2,364.387,1742511086.7076666
3,373.961,1742511086.7076666
4,363.841,1742511086.7076666
5,381.581,1742511086.7076666
6,366.386,1742511086.7076666
7,385.726,1742511086.7076666
0,372.491,1742511086.757889
1,374.046,1742511086.757889
2,365.916,1742511086.757889
3,373.961,1742511086.757889
4,366.527,1742511086.757889
5,383.379,1742511086.757889
6,366.386,1742511086.757889
7,385.726,1742511086.757889
0,373.467,1742511086.808034
1,373.382,1742511086.808034
2,365.916,1742511086.808034
3,375.23,1742511086.808034
4,366.527,1742511086.808034
5,383.379,1742511086.808034
6,367.838,1742511086.808034
7,386.866,1742511086.808034
0,373.467,1742511086.8581772
1,373.382,1742511086.8581772
2,366.009,1742511086.8581772
3,375.23,1742511086.8581772
4,368.127,1742511086.8581772
5,384.974,1742511086.8581772
6,367.838,1742511086.8581772
7,386.866,1742511086.8581772
0,373.709,1742511086.9083216
1,372.904,1742511086.9083216
2,366.009,1742511086.9083216
3,376.017,1742511086.9083216
4,368.127,1742511086.9083216
5,384.974,1742511086.9083216
6,367.456,1742511086.9083216
7,385.609,1742511086.9083216
0,373.709,1742511086.9584627
1,372.904,1742511086.9584627
2,366.788,1742511086.9584627
3,376.017,1742511086.9584627
4,370.023,1742511086.9584627
5,386.107,1742511086.9584627
6,367.456,1742511086.9584627
7,385.609,1742511086.9584627
0,373.788,1742511087.0086052
1,373.307,1742511087.0086052
2,366.788,1742511087.0086052
3,376.162,1742511087.0086052
4,370.023,1742511087.0086052
5,386.107,1742511087.0086052
6,367.672,1742511087.0086052
7,384.733,1742511087.0086052
0,373.788,1742511087.0587761
1,373.307,1742511087.0587761
2,365.49,1742511087.0587761
3,376.162,1742511087.0587761
4,370.023,1742511087.0587761
5,386.049,1742511087.0587761
6,367.672,1742511087.0587761
7,384.733,1742511087.0587761
0,373.361,1742511087.108916
1,374.894,1742511087.108916
2,365.49,1742511087.108916
3,376.105,1742511087.108916
4,372.768,1742511087.108916
5,386.049,1742511087.108916
6,368.146,1742511087.108916
7,384.409,1742511087.108916
0,373.361,1742511087.159061
1,374.894,1742511087.159061
2,365.767,1742511087.159061
3,376.105,1742511087.159061
4,372.768,1742511087.159061
5,388.346,1742511087.159061
6,368.146,1742511087.159061
7,384.409,1742511087.159061
0,373.711,1742511087.2091906
1,375.082,1742511087.2091906
2,365.767,1742511087.2091906
3,378.77,1742511087.2091906
4,374.297,1742511087.2091906
5,388.346,1742511087.2091906
6,368.416,1742511087.2091906
7,384.265,1742511087.2091906
0,373.711,1742511087.2593322
1,375.082,1742511087.2593322
2,367.527,1742511087.2593322
3,378.77,1742511087.2593322
4,374.297,1742511087.2593322
5,387.588,1742511087.2593322
6,368.416,1742511087.2593322
7,384.265,1742511087.2593322
0,373.711,1742511087.30947
1,372.875,1742511087.30947
2,367.527,1742511087.30947
3,375.719,1742511087.30947
4,372.923,1742511087.30947
5,387.588,1742511087.30947
6,368.416,1742511087.30947
7,383.88,1742511087.30947
0,374.5,1742511087.3596156
1,372.875,1742511087.3596156
2,366.624,1742511087.3596156
3,375.719,1742511087.3596156
4,372.923,1742511087.3596156
5,387.315,1742511087.3596156
6,366.654,1742511087.3596156
7,383.88,1742511087.3596156
0,374.5,1742511087.4097493
1,372.356,1742511087.4097493
2,366.624,1742511087.4097493
3,375.152,1742511087.4097493
4,372.623,1742511087.4097493
5,387.315,1742511087.4097493
6,366.654,1742511087.4097493
7,382.794,1742511087.4097493
0,370.478,1742511087.45989
1,372.356,1742511087.45989
2,366.774,1742511087.45989
3,375.152,1742511087.45989
4,372.623,1742511087.45989
5,377.661,1742511087.45989
6,366.058,1742511087.45989
7,382.794,1742511087.45989
0,370.478,1742511087.5099926
1,354.496,1742511087.5099926
2,366.774,1742511087.5099926
3,351.811,1742511087.5099926
4,358.659,1742511087.5099926
5,377.661,1742511087.5099926
6,366.058,1742511087.5099926
7,368.581,1742511087.5099926
0,345.501,1742511087.5601292
1,354.496,1742511087.5601292
2,338.238,1742511087.5601292
3,351.811,1742511087.5601292
4,358.659,1742511087.5601292
5,351.877,1742511087.5601292
6,343.021,1742511087.5601292
7,368.581,1742511087.5601292
0,345.501,1742511087.6102705
1,329.567,1742511087.6102705
2,338.238,1742511087.6102705
3,326.125,1742511087.6102705
4,332.161,1742511087.6102705
5,351.877,1742511087.6102705
6,343.021,1742511087.6102705
7,344.094,1742511087.6102705
0,319.992,1742511087.6604152
1,329.567,1742511087.6604152
2,313.441,1742511087.6604152
3,326.125,1742511087.6604152
4,332.161,1742511087.6604152
5,319.273,1742511087.6604152
6,313.52,1742511087.6604152
7,344.094,1742511087.6604152
0,319.992,1742511087.7105572
1,304.708,1742511087.7105572
2,313.441,1742511087.7105572
3,299.827,1742511087.7105572
4,306.563,1742511087.7105572
5,319.273,1742511087.7105572
6,313.52,1742511087.7105572
7,318.835,1742511087.7105572
0,294.265,1742511087.7606847
1,304.708,1742511087.7606847
2,289.562,1742511087.7606847
3,299.827,1742511087.7606847
4,306.563,1742511087.7606847
5,292.694,1742511087.7606847
6,289.496,1742511087.7606847
7,318.835,1742511087.7606847
0,294.265,1742511087.8108249
1,280.388,1742511087.8108249
2,289.562,1742511087.8108249
3,274.877,1742511087.8108249
4,281.289,1742511087.8108249
5,292.694,1742511087.8108249
6,289.496,1742511087.8108249
7,291.498,1742511087.8108249
0,268.928,1742511087.8609607
1,280.388,1742511087.8609607
2,264.09,1742511087.8609607
3,274.877,1742511087.8609607
4,281.289,1742511087.8609607
5,265.935,1742511087.8609607
6,264.713,1742511087.8609607
7,291.498,1742511087.8609607
0,268.928,1742511087.911097
1,255.839,1742511087.911097
2,264.09,1742511087.911097
3,248.4,1742511087.911097
4,255.955,1742511087.911097
5,265.935,1742511087.911097
6,264.713,1742511087.911097
7,269.089,1742511087.911097
0,243.654,1742511087.9612248
1,255.839,1742511087.9612248
2,240.2,1742511087.9612248
3,248.4,1742511087.9612248
4,255.955,1742511087.9612248
5,265.935,1742511087.9612248
6,239.024,1742511087.9612248
7,269.089,1742511087.9612248
0,243.654,1742511088.0113604
1,230.671,1742511088.0113604
2,240.2,1742511088.0113604
3,222.967,1742511088.0113604
4,222.548,1742511088.0113604
5,238.825,1742511088.0113604
6,239.024,1742511088.0113604
7,244.219,1742511088.0113604
0,218.934,1742511088.061485
1,230.671,1742511088.061485
2,215.601,1742511088.061485
3,222.967,1742511088.061485
4,222.548,1742511088.061485
5,238.825,1742511088.061485
6,214.012,1742511088.061485
7,244.219,1742511088.061485
0,218.934,1742511088.111622
1,205.361,1742511088.111622
2,215.601,1742511088.111622
3,197.561,1742511088.111622
4,201.544,1742511088.111622
5,212.505,1742511088.111622
6,214.012,1742511088.111622
7,218.54,1742511088.111622
0,194.018,1742511088.161764
1,205.361,1742511088.161764
2,191.284,1742511088.161764
3,197.561,1742511088.161764
4,201.544,1742511088.161764
5,212.505,1742511088.161764
6,188.027,1742511088.161764
7,218.54,1742511088.161764
0,194.018,1742511088.2119005
1,179.338,1742511088.2119005
2,191.284,1742511088.2119005
3,171.839,1742511088.2119005
4,177.517,1742511088.2119005
5,185.131,1742511088.2119005
6,188.027,1742511088.2119005
7,193.068,1742511088.2119005
0,168.495,1742511088.2620566
1,179.338,1742511088.2620566
2,169.701,1742511088.2620566
3,171.839,1742511088.2620566
4,177.517,1742511088.2620566
5,185.131,1742511088.2620566
6,163.718,1742511088.2620566
7,193.068,1742511088.2620566
0,168.495,1742511088.3121836
1,143.772,1742511088.3121836
2,169.701,1742511088.3121836
3,147.099,1742511088.3121836
4,146.626,1742511088.3121836
5,164.164,1742511088.3121836
6,163.718,1742511088.3121836
7,162.68,1742511088.3121836
0,146.722,1742511088.3623073
1,143.772,1742511088.3623073
2,142.223,1742511088.3623073
3,147.099,1742511088.3623073
4,146.626,1742511088.3623073
5,164.164,1742511088.3623073
6,139.4,1742511088.3623073
7,162.68,1742511088.3623073
0,146.722,1742511088.412433
1,119.905,1742511088.412433
2,142.223,1742511088.412433
3,129.123,1742511088.412433
4,128.654,1742511088.412433
5,138.622,1742511088.412433
6,139.4,1742511088.412433
7,138.388,1742511088.412433
0,123.543,1742511088.4625566
1,119.905,1742511088.4625566
2,123.209,1742511088.4625566
3,129.123,1742511088.4625566
4,128.654,1742511088.4625566
5,138.622,1742511088.4625566
6,119.033,1742511088.4625566
7,138.388,1742511088.4625566
0,123.543,1742511088.5126913
1,118.968,1742511088.5126913
2,123.209,1742511088.5126913
3,119.732,1742511088.5126913
4,119.187,1742511088.5126913
5,122.694,1742511088.5126913
6,119.033,1742511088.5126913
7,127.014,1742511088.5126913
0,122.328,1742511088.562826
1,118.968,1742511088.562826
2,123.053,1742511088.562826
3,119.732,1742511088.562826
4,119.187,1742511088.562826
5,122.694,1742511088.562826
6,118.828,1742511088.562826
7,127.014,1742511088.562826
0,122.328,1742511088.6129622
1,118.763,1742511088.6129622
