GPU_ID,Power_Usage_W,Timestamp
0,193.805,1742519970.265363
1,187.154,1742519970.265363
2,192.052,1742519970.265363
3,169.958,1742519970.265363
4,161.737,1742519970.265363
5,171.78,1742519970.265363
6,171.291,1742519970.265363
7,184.789,1742519970.265363
0,163.803,1742519970.3154964
1,165.114,1742519970.3154964
2,164.034,1742519970.3154964
3,169.958,1742519970.3154964
4,161.737,1742519970.3154964
5,171.78,1742519970.3154964
6,153.052,1742519970.3154964
7,160.647,1742519970.3154964
0,163.803,1742519970.3656316
1,165.114,1742519970.3656316
2,164.034,1742519970.3656316
3,144.746,1742519970.3656316
4,138.722,1742519970.3656316
5,147.412,1742519970.3656316
6,153.052,1742519970.3656316
7,160.647,1742519970.3656316
0,139.054,1742519970.4157755
1,137.583,1742519970.4157755
2,141.714,1742519970.4157755
3,144.746,1742519970.4157755
4,138.722,1742519970.4157755
5,147.412,1742519970.4157755
6,130.657,1742519970.4157755
7,136.128,1742519970.4157755
0,139.054,1742519970.4659114
1,137.583,1742519970.4659114
2,141.714,1742519970.4659114
3,121.01,1742519970.4659114
4,120.745,1742519970.4659114
5,122.553,1742519970.4659114
6,130.657,1742519970.4659114
7,136.128,1742519970.4659114
0,121.934,1742519970.516092
1,118.518,1742519970.516092
2,122.23,1742519970.516092
3,121.01,1742519970.516092
4,120.745,1742519970.516092
5,122.553,1742519970.516092
6,117.81,1742519970.516092
7,124.684,1742519970.516092
0,121.934,1742519970.566224
1,118.518,1742519970.566224
2,122.23,1742519970.566224
3,120.033,1742519970.566224
4,118.504,1742519970.566224
5,121.607,1742519970.566224
6,117.81,1742519970.566224
7,124.684,1742519970.566224
0,121.805,1742519970.6163843
1,117.617,1742519970.6163843
2,122.095,1742519970.6163843
3,120.033,1742519970.6163843
4,118.504,1742519970.6163843
5,121.607,1742519970.6163843
6,117.77,1742519970.6163843
7,124.484,1742519970.6163843
0,121.805,1742519970.666509
1,117.617,1742519970.666509
2,122.095,1742519970.666509
3,119.983,1742519970.666509
4,118.359,1742519970.666509
5,121.478,1742519970.666509
6,117.77,1742519970.666509
7,124.484,1742519970.666509
0,121.736,1742519970.716642
1,117.642,1742519970.716642
2,121.999,1742519970.716642
3,119.983,1742519970.716642
4,118.359,1742519970.716642
5,121.478,1742519970.716642
6,117.675,1742519970.716642
7,124.407,1742519970.716642
0,121.736,1742519970.7667754
1,117.642,1742519970.7667754
2,121.999,1742519970.7667754
3,119.917,1742519970.7667754
4,118.294,1742519970.7667754
5,121.398,1742519970.7667754
6,117.675,1742519970.7667754
7,124.407,1742519970.7667754
0,121.675,1742519970.8169117
1,117.46,1742519970.8169117
2,121.92,1742519970.8169117
3,119.917,1742519970.8169117
4,118.294,1742519970.8169117
5,121.398,1742519970.8169117
6,117.604,1742519970.8169117
7,124.318,1742519970.8169117
0,121.675,1742519970.867047
1,117.46,1742519970.867047
2,121.92,1742519970.867047
3,119.876,1742519970.867047
4,118.249,1742519970.867047
5,121.312,1742519970.867047
6,117.604,1742519970.867047
7,124.318,1742519970.867047
0,121.622,1742519970.9171824
1,117.523,1742519970.9171824
2,121.843,1742519970.9171824
3,119.876,1742519970.9171824
4,118.249,1742519970.9171824
5,121.312,1742519970.9171824
6,117.569,1742519970.9171824
7,124.246,1742519970.9171824
0,121.622,1742519970.967302
1,117.523,1742519970.967302
2,121.843,1742519970.967302
3,119.859,1742519970.967302
4,118.229,1742519970.967302
5,121.258,1742519970.967302
6,117.569,1742519970.967302
7,124.246,1742519970.967302
0,121.564,1742519971.017426
1,117.372,1742519971.017426
2,121.811,1742519971.017426
3,119.859,1742519971.017426
4,118.229,1742519971.017426
5,121.258,1742519971.017426
6,117.539,1742519971.017426
7,124.155,1742519971.017426
0,121.564,1742519971.0675573
1,117.372,1742519971.0675573
2,121.811,1742519971.0675573
3,119.835,1742519971.0675573
4,118.201,1742519971.0675573
5,121.231,1742519971.0675573
6,117.539,1742519971.0675573
7,124.155,1742519971.0675573
0,121.468,1742519971.1177084
1,117.453,1742519971.1177084
2,121.757,1742519971.1177084
3,119.835,1742519971.1177084
4,118.201,1742519971.1177084
5,121.231,1742519971.1177084
6,117.519,1742519971.1177084
7,124.119,1742519971.1177084
0,121.468,1742519971.1678398
