GPU_ID,Power_Usage_W,Timestamp
0,123.622,1742520391.682521
1,115.525,1742520391.682521
2,119.156,1742520391.682521
3,70.374,1742520391.682521
4,116.225,1742520391.682521
5,117.627,1742520391.682521
6,115.263,1742520391.682521
7,121.487,1742520391.682521
0,123.622,1742520391.732644
1,115.525,1742520391.732644
2,119.156,1742520391.732644
3,70.374,1742520391.732644
4,116.223,1742520391.732644
5,117.627,1742520391.732644
6,115.305,1742520391.732644
7,121.487,1742520391.732644
0,123.632,1742520391.7827907
1,115.416,1742520391.7827907
2,119.151,1742520391.7827907
3,70.374,1742520391.7827907
4,116.223,1742520391.7827907
5,117.642,1742520391.7827907
6,115.305,1742520391.7827907
7,121.5,1742520391.7827907
0,123.632,1742520391.832914
1,115.416,1742520391.832914
2,119.151,1742520391.832914
3,70.358,1742520391.832914
4,116.223,1742520391.832914
5,117.642,1742520391.832914
6,115.312,1742520391.832914
7,121.5,1742520391.832914
0,123.625,1742520391.8830442
1,115.511,1742520391.8830442
2,119.137,1742520391.8830442
3,70.358,1742520391.8830442
4,116.223,1742520391.8830442
5,117.621,1742520391.8830442
6,115.312,1742520391.8830442
7,121.491,1742520391.8830442
0,123.625,1742520391.9331646
1,115.511,1742520391.9331646
2,119.137,1742520391.9331646
3,70.374,1742520391.9331646
4,116.245,1742520391.9331646
5,117.621,1742520391.9331646
6,115.306,1742520391.9331646
7,121.491,1742520391.9331646
0,123.604,1742520391.9832988
1,115.369,1742520391.9832988
2,119.142,1742520391.9832988
3,70.374,1742520391.9832988
4,116.245,1742520391.9832988
5,117.639,1742520391.9832988
6,115.306,1742520391.9832988
7,121.519,1742520391.9832988
0,123.604,1742520392.0334308
1,115.369,1742520392.0334308
2,119.142,1742520392.0334308
3,70.361,1742520392.0334308
4,116.23,1742520392.0334308
5,117.639,1742520392.0334308
6,115.307,1742520392.0334308
7,121.519,1742520392.0334308
0,123.599,1742520392.0835655
1,115.468,1742520392.0835655
2,119.133,1742520392.0835655
3,70.361,1742520392.0835655
4,116.23,1742520392.0835655
5,117.618,1742520392.0835655
6,115.307,1742520392.0835655
7,121.504,1742520392.0835655
0,123.599,1742520392.133686
1,115.468,1742520392.133686
2,119.133,1742520392.133686
3,70.354,1742520392.133686
4,116.228,1742520392.133686
5,117.618,1742520392.133686
6,115.298,1742520392.133686
7,121.504,1742520392.133686
0,123.561,1742520392.1838171
1,115.367,1742520392.1838171
2,119.112,1742520392.1838171
3,70.354,1742520392.1838171
4,116.228,1742520392.1838171
5,117.638,1742520392.1838171
6,115.298,1742520392.1838171
7,121.491,1742520392.1838171
0,123.561,1742520392.2339873
1,115.367,1742520392.2339873
2,119.112,1742520392.2339873
3,70.36,1742520392.2339873
4,116.223,1742520392.2339873
5,117.638,1742520392.2339873
6,115.3,1742520392.2339873
7,121.491,1742520392.2339873
0,123.527,1742520392.2841208
1,115.455,1742520392.2841208
2,119.113,1742520392.2841208
3,70.36,1742520392.2841208
4,116.223,1742520392.2841208
5,117.605,1742520392.2841208
6,115.3,1742520392.2841208
7,121.485,1742520392.2841208
0,123.527,1742520392.3342528
1,115.455,1742520392.3342528
2,119.113,1742520392.3342528
3,70.36,1742520392.3342528
4,116.182,1742520392.3342528
5,117.605,1742520392.3342528
6,115.326,1742520392.3342528
7,121.485,1742520392.3342528
0,123.497,1742520392.384374
1,115.408,1742520392.384374
2,119.121,1742520392.384374
3,70.36,1742520392.384374
4,116.182,1742520392.384374
5,117.617,1742520392.384374
6,115.326,1742520392.384374
7,121.459,1742520392.384374
0,123.497,1742520392.434505
1,115.408,1742520392.434505
2,119.121,1742520392.434505
3,70.36,1742520392.434505
4,116.198,1742520392.434505
5,117.617,1742520392.434505
6,115.307,1742520392.434505
7,121.459,1742520392.434505
0,123.474,1742520392.4846373
1,115.396,1742520392.4846373
2,119.122,1742520392.4846373
3,70.36,1742520392.4846373
4,116.198,1742520392.4846373
5,117.584,1742520392.4846373
6,115.307,1742520392.4846373
7,121.473,1742520392.4846373
0,123.474,1742520392.5347576
1,115.396,1742520392.5347576
2,119.122,1742520392.5347576
3,70.36,1742520392.5347576
4,116.184,1742520392.5347576
5,117.584,1742520392.5347576
6,115.293,1742520392.5347576
7,121.473,1742520392.5347576
0,123.467,1742520392.584964
1,115.4,1742520392.584964
2,119.114,1742520392.584964
3,70.36,1742520392.584964
4,116.184,1742520392.584964
5,117.603,1742520392.584964
6,115.293,1742520392.584964
7,121.486,1742520392.584964
0,123.467,1742520392.6350954
1,115.4,1742520392.6350954
2,119.114,1742520392.6350954
3,70.358,1742520392.6350954
4,116.214,1742520392.6350954
5,117.603,1742520392.6350954
6,115.287,1742520392.6350954
7,121.486,1742520392.6350954
0,123.465,1742520392.685216
1,115.353,1742520392.685216
2,119.105,1742520392.685216
3,70.358,1742520392.685216
4,116.214,1742520392.685216
5,117.547,1742520392.685216
6,115.287,1742520392.685216
7,121.497,1742520392.685216
0,123.465,1742520392.735349
1,115.353,1742520392.735349
2,119.105,1742520392.735349
3,70.351,1742520392.735349
4,116.207,1742520392.735349
5,117.547,1742520392.735349
6,115.28,1742520392.735349
7,121.497,1742520392.735349
0,123.407,1742520392.7854817
1,115.428,1742520392.7854817
2,119.099,1742520392.7854817
3,70.351,1742520392.7854817
4,116.207,1742520392.7854817
5,117.562,1742520392.7854817
6,115.28,1742520392.7854817
7,121.485,1742520392.7854817
0,123.407,1742520392.8356178
1,115.428,1742520392.8356178
2,119.099,1742520392.8356178
3,70.323,1742520392.8356178
4,116.216,1742520392.8356178
5,117.562,1742520392.8356178
6,115.281,1742520392.8356178
7,121.485,1742520392.8356178
0,123.418,1742520392.8857872
1,115.356,1742520392.8857872
2,119.12,1742520392.8857872
3,70.323,1742520392.8857872
4,116.216,1742520392.8857872
5,117.56,1742520392.8857872
6,115.281,1742520392.8857872
7,121.492,1742520392.8857872
0,123.418,1742520392.935918
1,115.356,1742520392.935918
2,119.12,1742520392.935918
3,70.329,1742520392.935918
4,116.187,1742520392.935918
5,117.56,1742520392.935918
6,115.286,1742520392.935918
7,121.492,1742520392.935918
0,123.414,1742520392.9860451
1,115.468,1742520392.9860451
2,119.122,1742520392.9860451
3,70.329,1742520392.9860451
4,116.187,1742520392.9860451
5,117.561,1742520392.9860451
6,115.286,1742520392.9860451
7,121.489,1742520392.9860451
0,123.414,1742520393.0362332
1,115.468,1742520393.0362332
2,119.122,1742520393.0362332
3,70.336,1742520393.0362332
4,116.2,1742520393.0362332
5,117.561,1742520393.0362332
6,115.303,1742520393.0362332
7,121.489,1742520393.0362332
0,123.398,1742520393.0863597
1,115.355,1742520393.0863597
2,119.136,1742520393.0863597
3,70.336,1742520393.0863597
4,116.2,1742520393.0863597
5,117.562,1742520393.0863597
6,115.303,1742520393.0863597
7,121.507,1742520393.0863597
0,123.398,1742520393.136492
1,115.355,1742520393.136492
2,119.136,1742520393.136492
3,70.342,1742520393.136492
4,116.21,1742520393.136492
5,117.562,1742520393.136492
6,115.325,1742520393.136492
7,121.507,1742520393.136492
0,123.411,1742520393.1866245
1,115.456,1742520393.1866245
2,119.158,1742520393.1866245
3,70.342,1742520393.1866245
4,116.21,1742520393.1866245
5,117.539,1742520393.1866245
6,115.325,1742520393.1866245
7,121.506,1742520393.1866245
0,123.411,1742520393.2367597
1,115.456,1742520393.2367597
2,119.158,1742520393.2367597
3,70.338,1742520393.2367597
4,116.213,1742520393.2367597
5,117.539,1742520393.2367597
6,115.33,1742520393.2367597
7,121.506,1742520393.2367597
0,123.423,1742520393.2868783
1,115.335,1742520393.2868783
2,119.143,1742520393.2868783
3,70.338,1742520393.2868783
4,116.213,1742520393.2868783
5,117.574,1742520393.2868783
6,115.33,1742520393.2868783
7,121.493,1742520393.2868783
0,123.423,1742520393.3370109
1,115.335,1742520393.3370109
2,119.143,1742520393.3370109
3,70.329,1742520393.3370109
4,116.213,1742520393.3370109
5,117.574,1742520393.3370109
6,115.32,1742520393.3370109
7,121.493,1742520393.3370109
0,123.436,1742520393.3871455
1,115.397,1742520393.3871455
2,119.142,1742520393.3871455
3,70.329,1742520393.3871455
4,116.23,1742520393.3871455
5,117.54,1742520393.3871455
6,115.32,1742520393.3871455
7,121.505,1742520393.3871455
0,123.436,1742520393.4372797
1,115.397,1742520393.4372797
2,119.142,1742520393.4372797
3,70.325,1742520393.4372797
4,116.23,1742520393.4372797
5,117.54,1742520393.4372797
6,115.337,1742520393.4372797
7,121.505,1742520393.4372797
0,123.421,1742520393.487415
1,115.378,1742520393.487415
2,119.135,1742520393.487415
3,70.325,1742520393.487415
4,116.23,1742520393.487415
5,117.546,1742520393.487415
6,115.337,1742520393.487415
7,121.498,1742520393.487415
0,123.421,1742520393.5375462
1,115.378,1742520393.5375462
2,119.135,1742520393.5375462
3,70.312,1742520393.5375462
4,116.23,1742520393.5375462
5,117.546,1742520393.5375462
6,115.346,1742520393.5375462
7,121.498,1742520393.5375462
0,123.392,1742520393.5876787
1,115.393,1742520393.5876787
2,119.143,1742520393.5876787
3,70.312,1742520393.5876787
4,116.243,1742520393.5876787
5,117.546,1742520393.5876787
6,115.346,1742520393.5876787
7,121.477,1742520393.5876787
0,123.392,1742520393.637877
1,115.393,1742520393.637877
2,119.143,1742520393.637877
3,70.312,1742520393.637877
4,116.243,1742520393.637877
5,117.524,1742520393.637877
6,115.35,1742520393.637877
7,121.477,1742520393.637877
0,123.378,1742520393.6880233
1,115.399,1742520393.6880233
2,119.143,1742520393.6880233
3,70.312,1742520393.6880233
4,116.214,1742520393.6880233
5,117.524,1742520393.6880233
6,115.35,1742520393.6880233
7,121.477,1742520393.6880233
0,123.378,1742520393.738153
1,115.399,1742520393.738153
2,119.143,1742520393.738153
3,70.315,1742520393.738153
4,116.214,1742520393.738153
5,117.552,1742520393.738153
6,115.37,1742520393.738153
7,121.477,1742520393.738153
0,123.413,1742520393.7882721
1,115.352,1742520393.7882721
2,119.142,1742520393.7882721
3,70.315,1742520393.7882721
4,116.21,1742520393.7882721
5,117.552,1742520393.7882721
6,115.37,1742520393.7882721
7,121.472,1742520393.7882721
0,123.413,1742520393.8384051
1,115.352,1742520393.8384051
2,119.142,1742520393.8384051
3,70.337,1742520393.8384051
4,116.21,1742520393.8384051
5,117.531,1742520393.8384051
6,115.357,1742520393.8384051
7,121.472,1742520393.8384051
0,123.4,1742520393.8885381
1,115.385,1742520393.8885381
2,119.13,1742520393.8885381
3,70.337,1742520393.8885381
4,116.181,1742520393.8885381
5,117.531,1742520393.8885381
6,115.357,1742520393.8885381
7,121.439,1742520393.8885381
0,123.4,1742520393.938786
1,115.385,1742520393.938786
2,119.13,1742520393.938786
3,70.317,1742520393.938786
4,116.181,1742520393.938786
5,117.524,1742520393.938786
6,115.331,1742520393.938786
7,121.439,1742520393.938786
0,123.399,1742520393.988921
1,115.306,1742520393.988921
2,119.108,1742520393.988921
3,70.317,1742520393.988921
4,116.183,1742520393.988921
5,117.51,1742520393.988921
6,115.331,1742520393.988921
7,121.424,1742520393.988921
0,123.399,1742520394.0390399
1,115.306,1742520394.0390399
2,119.108,1742520394.0390399
3,70.29,1742520394.0390399
4,116.183,1742520394.0390399
5,117.51,1742520394.0390399
6,115.318,1742520394.0390399
7,121.424,1742520394.0390399
0,123.393,1742520394.0891957
1,115.413,1742520394.0891957
2,119.106,1742520394.0891957
3,70.29,1742520394.0891957
4,116.2,1742520394.0891957
5,117.51,1742520394.0891957
6,115.318,1742520394.0891957
7,121.411,1742520394.0891957
0,123.393,1742520394.1393197
1,115.413,1742520394.1393197
2,119.106,1742520394.1393197
3,70.277,1742520394.1393197
4,116.2,1742520394.1393197
5,117.537,1742520394.1393197
6,115.304,1742520394.1393197
7,121.411,1742520394.1393197
0,123.388,1742520394.1894512
1,115.314,1742520394.1894512
2,119.091,1742520394.1894512
3,70.277,1742520394.1894512
4,116.199,1742520394.1894512
5,117.537,1742520394.1894512
6,115.304,1742520394.1894512
7,121.418,1742520394.1894512
0,123.388,1742520394.2395866
1,115.314,1742520394.2395866
2,119.091,1742520394.2395866
3,70.284,1742520394.2395866
4,116.199,1742520394.2395866
5,117.54,1742520394.2395866
6,115.298,1742520394.2395866
7,121.418,1742520394.2395866
0,123.362,1742520394.2897205
1,115.444,1742520394.2897205
2,119.099,1742520394.2897205
3,70.284,1742520394.2897205
4,116.219,1742520394.2897205
5,117.54,1742520394.2897205
6,115.298,1742520394.2897205
7,121.418,1742520394.2897205
0,123.362,1742520394.3398404
1,115.444,1742520394.3398404
2,119.099,1742520394.3398404
3,70.276,1742520394.3398404
4,116.219,1742520394.3398404
5,117.532,1742520394.3398404
6,115.297,1742520394.3398404
7,121.447,1742520394.3398404
0,123.361,1742520394.3899758
1,115.337,1742520394.3899758
2,119.078,1742520394.3899758
3,70.276,1742520394.3899758
4,116.207,1742520394.3899758
5,117.532,1742520394.3899758
6,115.297,1742520394.3899758
7,121.447,1742520394.3899758
0,123.361,1742520394.4400966
1,115.337,1742520394.4400966
2,119.078,1742520394.4400966
3,70.288,1742520394.4400966
4,116.207,1742520394.4400966
5,117.552,1742520394.4400966
6,115.304,1742520394.4400966
7,121.438,1742520394.4400966
0,123.355,1742520394.4902341
1,115.444,1742520394.4902341
2,119.086,1742520394.4902341
3,70.288,1742520394.4902341
4,116.199,1742520394.4902341
5,117.552,1742520394.4902341
6,115.304,1742520394.4902341
7,121.438,1742520394.4902341
0,123.355,1742520394.5403686
1,115.444,1742520394.5403686
2,119.086,1742520394.5403686
3,70.295,1742520394.5403686
4,116.199,1742520394.5403686
5,117.537,1742520394.5403686
6,115.284,1742520394.5403686
7,121.419,1742520394.5403686
0,123.347,1742520394.5905023
1,115.356,1742520394.5905023
2,119.093,1742520394.5905023
3,70.295,1742520394.5905023
4,116.178,1742520394.5905023
5,117.537,1742520394.5905023
6,115.284,1742520394.5905023
7,121.419,1742520394.5905023
0,123.347,1742520394.6406221
1,115.356,1742520394.6406221
2,119.093,1742520394.6406221
3,70.274,1742520394.6406221
4,116.178,1742520394.6406221
5,117.567,1742520394.6406221
6,115.261,1742520394.6406221
7,121.426,1742520394.6406221
0,123.347,1742520394.6907535
1,115.402,1742520394.6907535
2,119.071,1742520394.6907535
3,70.274,1742520394.6907535
4,116.181,1742520394.6907535
5,117.567,1742520394.6907535
6,115.261,1742520394.6907535
7,121.426,1742520394.6907535
0,123.374,1742520394.740873
1,115.402,1742520394.740873
2,119.071,1742520394.740873
3,70.282,1742520394.740873
4,116.181,1742520394.740873
5,117.533,1742520394.740873
6,115.255,1742520394.740873
7,121.399,1742520394.740873
0,123.374,1742520394.791003
1,115.396,1742520394.791003
2,119.064,1742520394.791003
3,70.282,1742520394.791003
4,116.2,1742520394.791003
5,117.533,1742520394.791003
6,115.255,1742520394.791003
7,121.399,1742520394.791003
0,123.374,1742520394.8411345
1,115.396,1742520394.8411345
2,119.064,1742520394.8411345
3,70.302,1742520394.8411345
4,116.2,1742520394.8411345
5,117.546,1742520394.8411345
6,115.267,1742520394.8411345
7,121.398,1742520394.8411345
0,123.374,1742520394.8912656
1,115.424,1742520394.8912656
2,119.064,1742520394.8912656
3,70.302,1742520394.8912656
4,116.201,1742520394.8912656
5,117.546,1742520394.8912656
6,115.267,1742520394.8912656
7,121.398,1742520394.8912656
0,123.396,1742520394.941382
